flow_start,flow_end,src_ip,src_port,dst_ip,dst_port,protocol,orig_bytes,resp_bytes,orig_pkts,resp_pkts,duration,subnet,qos_class,qos_delay_ms,ttl
1736134950.879936,1736134964.875124,10.0.1.88,9440,32.195.249.247,443,tcp,648,1944,23,55,13.995189,Servers,BE,0.0,63
1736134950.860448,1736134952.939573,10.0.3.7,8249,147.81.172.199,54082,tcp,1149,3447,4,9,2.079125,Development,BE,0.0,127
1736134951.852952,1736134952.894841,10.0.4.138,31946,224.0.0.251,5353,udp,315,945,4,9,1.041889,IoT_Sensors,BE,0.0,254
1736134950.950804,1736134952.052767,10.0.2.72,53438,224.0.0.251,5353,udp,379,1137,3,7,1.101963,Workstations,BE,0.0,127
1736134952.813599,1736134958.583299,10.0.3.162,32164,103.133.36.2,56050,tcp,463,1389,3,7,5.769700,Development,BE,0.0,127
1736134951.485652,1736134957.176133,10.0.1.66,37558,98.87.225.147,443,tcp,601,1803,11,26,5.690482,Servers,BE,0.0,63
1736134951.651363,1736134958.534621,10.0.2.125,36148,17.248.230.66,443,udp,2687,8061,3,7,6.883257,Workstations,BE,0.0,127
1736134951.971165,1736134964.344787,10.0.1.117,48464,100.50.0.164,443,tcp,1584,4752,8,19,12.373621,Servers,BE,0.0,63
1736134953.523021,1736134954.044782,10.0.2.203,11565,3.171.100.124,443,tcp,6310,18930,39,93,0.521760,Workstations,BE,0.0,127
1736134951.931213,1736134959.100554,10.0.4.235,25770,44.215.200.205,443,tcp,1618,4854,18,43,7.169340,IoT_Sensors,BE,0.0,254
1736134954.013600,1736134956.055248,10.0.4.10,7698,54.205.175.194,443,tcp,147,441,5,12,2.041648,IoT_Sensors,BE,0.0,254
1736134952.163212,1736134956.980196,10.0.1.220,49825,100.52.125.206,443,tcp,1409,4227,13,31,4.816985,Servers,BE,0.0,63
1736134952.698838,1736134956.731472,10.0.1.246,11883,54.210.225.137,123,udp,47,141,1,2,4.032633,Servers,BE,0.0,63
1736134953.541195,1736134957.075484,10.0.5.55,21937,146.75.31.6,443,udp,909,2727,1,2,3.534289,Guest_WiFi,BE,0.0,63
1736134953.063148,1736134957.470938,10.0.1.177,53865,32.194.78.238,443,tcp,1797,5391,7,16,4.407790,Servers,BE,0.0,63
1736134953.395244,1736134957.036858,10.0.3.126,24601,108.18.98.104,51620,udp,239,717,5,12,3.641614,Development,BE,0.0,127
1736134954.841519,1736134958.721323,10.0.1.177,22626,100.50.0.164,443,tcp,91,273,12,28,3.879804,Servers,BE,0.0,63
1736134954.842224,1736134959.507945,10.0.3.63,33040,14.248.82.58,60300,tcp,612,1224,19,30,4.665721,Development,BE,0.0,127
1736134954.706352,1736134961.324472,10.0.2.46,37783,224.0.0.251,5353,udp,1305,3915,3,7,6.618119,Workstations,BE,0.0,127
1736134953.638072,1736134957.646025,10.0.5.215,10875,224.0.0.251,5353,udp,1021,3063,3,7,4.007953,Guest_WiFi,BE,0.0,63
1736134954.796731,1736134959.283654,10.0.5.64,41568,17.248.169.168,443,udp,2635,7905,1,2,4.486923,Guest_WiFi,BE,0.0,63
1736134954.180264,1736134962.893891,10.0.4.54,4377,224.0.0.251,5353,udp,500,1500,1,2,8.713627,IoT_Sensors,BE,0.0,254
1736134954.892454,1736134968.354909,10.0.4.101,3535,54.90.191.9,123,udp,47,141,1,2,13.462455,IoT_Sensors,BE,0.0,254
1736134956.071236,1736134960.412788,10.0.2.180,42180,17.248.230.66,443,udp,2553,7659,19,45,4.341552,Workstations,BE,0.0,127
1736134955.199105,1736134966.800265,10.0.5.5,64303,146.75.31.6,443,udp,1061,3183,10,24,11.601160,Guest_WiFi,BE,0.0,63
1736134955.663640,1736134960.817901,10.0.1.168,64670,52.23.5.204,443,tcp,16507,49521,41,98,5.154260,Servers,BE,0.0,63
1736134955.485343,1736134961.967154,10.0.3.4,19886,147.81.172.199,54109,tcp,5707,17121,1,2,6.481811,Development,BE,0.0,127
1736134955.723188,1736134969.298280,10.0.4.163,27811,32.194.78.238,443,tcp,1711,5133,14,33,13.575092,IoT_Sensors,BE,0.0,254
1736134955.246935,1736134958.602873,10.0.5.95,15098,172.253.63.108,993,tcp,18759,37518,2,3,3.355938,Guest_WiFi,BE,0.0,63
1736134957.979140,1736134966.215697,10.0.5.69,36175,224.0.0.251,5353,udp,474,1422,12,28,8.236557,Guest_WiFi,BE,0.0,63
1736134955.968460,1736134964.515348,10.0.3.185,38869,108.18.98.104,51620,udp,5916,17748,8,19,8.546888,Development,BE,0.0,127
1736134955.876720,1736134960.398104,10.0.1.55,35336,224.0.0.251,5353,udp,1320,3960,4,9,4.521384,Servers,BE,0.0,63
1736134956.099131,1736134959.347949,10.0.4.121,54655,224.0.0.251,5353,udp,278,834,7,16,3.248819,IoT_Sensors,BE,0.0,254
1736134957.108142,1736134961.160866,10.0.1.232,43160,224.0.0.251,5353,udp,2119,6357,3,7,4.052724,Servers,BE,0.0,63
1736134957.554867,1736134961.679013,10.0.3.163,38968,108.18.98.104,51430,udp,24890,74670,6,14,4.124146,Development,BE,0.0,127
1736134959.537020,1736134992.512626,10.0.2.200,21074,224.0.0.251,5353,udp,711,2133,1,2,32.975606,Workstations,BE,0.0,127
1736134957.055994,1736134963.304060,10.0.4.241,47366,54.147.255.253,443,tcp,16205,48615,52,124,6.248066,IoT_Sensors,BE,0.0,254
1736134958.261028,1736134960.205343,10.0.4.42,40159,100.52.125.206,443,tcp,1351,4053,9,21,1.944315,IoT_Sensors,BE,0.0,254
1736134959.212441,1736134961.446934,10.0.1.79,19301,54.145.15.109,443,tcp,2921,8763,21,50,2.234492,Servers,BE,0.0,63
1736134959.795074,1736134967.210483,10.0.3.168,14862,103.133.36.2,42208,tcp,762,2286,2,4,7.415409,Development,BE,0.0,127
1736134959.015736,1736134969.160897,10.0.5.55,36739,18.160.46.98,443,tcp,311,622,1,1,10.145161,Guest_WiFi,BE,0.0,63
1736134960.925500,1736134973.864263,10.0.4.210,53349,52.217.134.232,443,tcp,86846,260538,184,441,12.938763,IoT_Sensors,BE,0.0,254
1736134959.605434,1736134964.316664,10.0.5.249,31114,146.75.31.6,443,udp,5195,15585,24,57,4.711230,Guest_WiFi,BE,0.0,63
1736134959.778241,1736134961.029505,10.0.1.247,43039,98.95.178.97,443,tcp,1164,3492,15,36,1.251265,Servers,BE,0.0,63
1736134960.270296,1736134962.717949,10.0.2.181,43739,224.0.0.251,5353,udp,1570,4710,10,24,2.447653,Workstations,BE,0.0,127
1736134961.138332,1736134965.623201,10.0.5.75,4095,224.0.0.251,5353,udp,514,1542,4,9,4.484869,Guest_WiFi,BE,0.0,63
1736134960.736893,1736134967.200931,10.0.1.8,26620,44.208.255.131,443,tcp,9254,27762,49,117,6.464038,Servers,BE,0.0,63
1736134960.048172,1736134967.171122,10.0.3.29,26561,14.248.82.58,60300,tcp,26,52,6,9,7.122950,Development,BE,0.0,127
1736134960.836204,1736134965.674899,10.0.3.66,32653,199.38.181.93,3478,udp,14287,42861,394,945,4.838694,Development,BE,0.0,127
1736134960.473514,1736134962.922952,10.0.2.140,59636,17.248.169.168,443,udp,358,1074,2,4,2.449438,Workstations,BE,0.0,127
1736134963.066000,1736134967.181182,10.0.2.208,34840,224.0.0.251,5353,udp,675,2025,9,21,4.115182,Workstations,BE,0.0,127
1736134963.761199,1736134982.657111,10.0.1.174,20575,52.1.6.39,443,tcp,131,393,5,12,18.895912,Servers,BE,0.0,63
1736134962.309936,1736134971.352554,10.0.3.27,65060,103.133.36.2,48692,tcp,1317,3951,3,7,9.042618,Development,BE,0.0,127
1736134962.534513,1736134971.882509,10.0.4.250,53450,52.23.5.204,443,tcp,90066,270198,88,211,9.347996,IoT_Sensors,BE,0.0,254
1736134962.765958,1736134966.282617,10.0.5.179,32088,17.253.20.45,123,udp,85,255,1,2,3.516658,Guest_WiFi,BE,0.0,63
1736134966.102871,1736134968.909314,10.0.3.50,10084,239.255.255.250,1900,udp,231,693,1,2,2.806442,Development,BE,0.0,127
1736134962.956788,1736134968.766600,10.0.4.128,53213,44.197.41.10,443,tcp,3756,11268,16,38,5.809811,IoT_Sensors,BE,0.0,254
1736134964.885481,1736134969.924327,10.0.5.69,54237,146.75.31.6,443,udp,24548,73644,20,48,5.038846,Guest_WiFi,BE,0.0,63
1736134966.559075,1736134972.493675,10.0.4.203,64976,44.201.148.133,123,udp,47,141,1,2,5.934599,IoT_Sensors,BE,0.0,254
1736134963.077593,1736134968.430377,10.0.2.242,19728,3.171.85.72,443,tcp,20496,61488,6,14,5.352784,Workstations,BE,0.0,127
1736134964.090881,1736134967.551520,10.0.2.12,58257,224.0.0.251,5353,udp,1204,3612,3,7,3.460638,Workstations,BE,0.0,127
1736134964.707158,1736134967.802923,10.0.1.135,4339,98.87.225.147,443,tcp,1177,3531,9,21,3.095765,Servers,BE,0.0,63
1736134964.749869,1736134968.350750,10.0.2.79,55674,146.75.31.6,443,udp,1383,4149,4,9,3.600882,Workstations,BE,0.0,127
1736134965.514042,1736134968.473169,10.0.1.220,11969,52.2.3.61,443,tcp,2024,6072,13,31,2.959127,Servers,BE,0.0,63
1736134965.799199,1736134971.464084,10.0.2.19,23953,224.0.0.251,5353,udp,789,2367,6,14,5.664885,Workstations,BE,0.0,127
1736134965.524423,1736134970.197894,10.0.5.179,57384,3.171.85.72,443,tcp,1318,3954,27,64,4.673471,Guest_WiFi,BE,0.0,63
1736134967.819750,1736134975.491743,10.0.1.144,25059,98.95.178.97,443,tcp,6328,18984,20,48,7.671993,Servers,BE,0.0,63
1736134965.704197,1736134968.212930,10.0.5.228,19580,224.0.0.251,5353,udp,1040,3120,3,7,2.508733,Guest_WiFi,BE,0.0,63
1736134966.287876,1736134970.189762,10.0.5.85,6407,17.253.20.45,123,udp,37,111,1,2,3.901886,Guest_WiFi,BE,0.0,63
1736134966.772078,1736134970.790088,10.0.2.11,27251,172.253.63.108,993,tcp,711,1422,1,1,4.018010,Workstations,BE,0.0,127
1736134966.199220,1736134972.849765,10.0.3.125,23575,103.133.36.2,34402,tcp,1341,4023,3,7,6.650545,Development,BE,0.0,127
1736134966.938135,1736134980.703767,10.0.3.13,7344,68.183.90.120,3478,udp,73,219,2,4,13.765632,Development,BE,0.0,127
1736134966.395569,1736134969.578137,10.0.5.75,46071,17.248.230.66,443,udp,8180,24540,16,38,3.182568,Guest_WiFi,BE,0.0,63
1736134970.370206,1736134975.031459,10.0.5.141,31180,17.248.230.66,443,udp,2349,7047,8,19,4.661253,Guest_WiFi,BE,0.0,63
1736134967.130131,1736134974.934450,10.0.4.117,49080,52.2.3.61,443,tcp,639,1917,10,24,7.804319,IoT_Sensors,BE,0.0,254
1736134968.236220,1736134971.488009,10.0.2.99,46424,146.75.31.6,443,udp,5852,17556,1,2,3.251789,Workstations,BE,0.0,127
1736134967.077024,1736134980.674923,10.0.3.85,51341,108.18.98.104,51620,udp,8973,26919,26,62,13.597899,Development,BE,0.0,127
1736134969.717631,1736134976.285088,10.0.3.189,1076,108.18.98.104,51537,tcp,16456,49368,2,4,6.567457,Development,BE,0.0,127
1736134967.612242,1736134969.564440,10.0.4.55,20124,44.215.200.205,443,tcp,1900,5700,11,26,1.952198,IoT_Sensors,BE,0.0,254
1736134967.755934,1736134971.208777,10.0.4.160,38196,54.210.225.137,123,udp,47,141,1,2,3.452842,IoT_Sensors,BE,0.0,254
1736134968.676376,1736135012.335733,10.0.4.233,52820,54.243.163.43,443,tcp,2142,6426,13,31,43.659357,IoT_Sensors,BE,0.0,254
1736134968.108925,1736134971.892428,10.0.1.8,54038,44.215.200.205,443,tcp,1403,4209,11,26,3.783503,Servers,BE,0.0,63
1736134968.523098,1736134973.093568,10.0.1.198,32321,44.215.200.205,443,tcp,904,2712,15,36,4.570470,Servers,BE,0.0,63
1736134968.889100,1736134974.658657,10.0.2.1,30422,17.248.228.19,443,udp,1223,3669,1,2,5.769556,Workstations,BE,0.0,127
1736134968.878258,1736134975.704633,10.0.1.40,62015,98.91.126.53,443,tcp,22206,66618,20,48,6.826374,Servers,BE,0.0,63
1736134969.238352,1736134973.024287,10.0.4.38,63531,54.145.15.109,443,tcp,1123,3369,11,26,3.785935,IoT_Sensors,BE,0.0,254
1736134968.896387,1736134970.755275,10.0.1.217,7891,52.2.3.61,443,tcp,1455,4365,13,31,1.858889,Servers,BE,0.0,63
1736134969.104235,1736134973.498542,10.0.2.132,65422,18.160.46.98,443,tcp,173,346,1,1,4.394307,Workstations,BE,0.0,127
1736134969.604284,1736134972.404009,10.0.1.117,34798,98.91.126.53,443,tcp,22312,66936,30,72,2.799725,Servers,BE,0.0,63
1736134969.172646,1736134973.015391,10.0.2.94,54062,17.248.228.19,443,udp,50093,150279,31,74,3.842745,Workstations,BE,0.0,127
1736134970.226916,1736134983.155766,10.0.2.98,35197,17.248.228.12,443,udp,10201,30603,4,9,12.928850,Workstations,BE,0.0,127
1736134969.396397,1736134973.686144,10.0.4.140,45748,52.217.134.232,443,tcp,86846,260538,184,441,4.289747,IoT_Sensors,BE,0.0,254
1736134969.651837,1736134989.994833,10.0.4.246,59003,224.0.0.251,5353,udp,3194,9582,2,4,20.342996,IoT_Sensors,BE,0.0,254
1736134970.937456,1736134975.065306,10.0.1.43,61827,100.50.0.164,443,tcp,2466,7398,11,26,4.127850,Servers,BE,0.0,63
1736134970.986338,1736134972.246637,10.0.4.239,44623,54.205.175.194,443,tcp,11331,33993,11,26,1.260299,IoT_Sensors,BE,0.0,254
1736134970.679149,1736134974.692410,10.0.3.7,24819,108.18.98.104,41642,udp,7980,23940,1,2,4.013261,Development,BE,0.0,127
1736134970.428250,1736134974.230468,10.0.2.241,59754,34.110.159.9,443,udp,1401,4203,32,76,3.802218,Workstations,BE,0.0,127
1736134970.561026,1736134977.881162,10.0.5.236,5746,147.81.176.236,443,tcp,1258,3774,209,501,7.320136,Guest_WiFi,BE,0.0,63
1736134972.360993,1736134994.524361,10.0.2.58,47767,18.160.46.98,443,tcp,174,348,1,1,22.163368,Workstations,BE,0.0,127
1736134970.860356,1736134976.604767,10.0.5.212,13436,18.160.46.98,443,tcp,33,66,18,28,5.744411,Guest_WiFi,BE,0.0,63
1736134971.200634,1736134976.779611,10.0.3.189,9839,147.81.172.199,54050,tcp,2693,8079,26,62,5.578977,Development,BE,0.0,127
1736134972.851017,1736134986.053873,10.0.5.143,39177,34.110.159.9,443,udp,2263,6789,92,220,13.202856,Guest_WiFi,BE,0.0,63
1736134971.422211,1736134981.346741,10.0.1.216,44752,54.90.191.9,123,udp,47,141,1,2,9.924531,Servers,BE,0.0,63
1736134971.792118,1736134985.454095,10.0.4.59,51092,18.213.226.45,443,tcp,1260,3780,12,28,13.661978,IoT_Sensors,BE,0.0,254
1736134971.804611,1736134974.800945,10.0.3.243,49541,178.156.134.232,80,tcp,259,777,4,9,2.996334,Development,BE,0.0,127
1736134971.554645,1736134975.283278,10.0.1.111,33931,32.194.78.238,443,tcp,1859,5577,16,38,3.728633,Servers,BE,0.0,63
1736134973.181060,1736134977.922433,10.0.1.150,12656,44.211.213.240,9503,udp,29609,88827,62,148,4.741373,Servers,BE,0.0,63
1736134971.835871,1736134984.605169,10.0.4.35,5255,54.145.15.109,443,tcp,1780,5340,16,38,12.769298,IoT_Sensors,BE,0.0,254
1736134972.131646,1736134974.319849,10.0.3.223,19004,199.38.181.93,3478,udp,970,2910,6,14,2.188204,Development,BE,0.0,127
1736134973.555127,1736134981.932087,10.0.4.85,31169,52.1.6.39,443,tcp,194,582,12,28,8.376960,IoT_Sensors,BE,0.0,254
1736134972.416838,1736134985.753119,10.0.3.85,46098,108.18.98.104,51430,udp,405,1215,3,7,13.336280,Development,BE,0.0,127
1736134972.887965,1736134977.788118,10.0.2.153,27047,172.253.63.108,993,tcp,4739,9478,5,8,4.900154,Workstations,BE,0.0,127
1736134974.855093,1736134984.485756,10.0.3.85,64581,199.38.181.93,3478,udp,555,1665,44,105,9.630663,Development,BE,0.0,127
1736134974.985314,1736134979.824015,10.0.2.192,51201,146.75.31.6,443,udp,2163,6489,14,33,4.838701,Workstations,BE,0.0,127
1736134974.892383,1736134987.744182,10.0.5.155,52435,34.110.159.9,443,udp,1061,3183,10,24,12.851799,Guest_WiFi,BE,0.0,63
1736134974.296858,1736134992.060571,10.0.1.122,48306,54.147.255.253,443,tcp,16525,49575,93,223,17.763713,Servers,BE,0.0,63
1736134973.840552,1736134981.831965,10.0.4.135,15656,44.215.200.205,443,tcp,1141,3423,10,24,7.991413,IoT_Sensors,BE,0.0,254
1736134974.602402,1736134987.698424,10.0.4.63,33340,52.2.3.61,443,tcp,738,2214,13,31,13.096023,IoT_Sensors,BE,0.0,254
1736134974.426414,1736134978.666013,10.0.1.129,48411,44.208.255.131,443,tcp,107842,323526,22,52,4.239598,Servers,BE,0.0,63
1736134974.665796,1736134977.026786,10.0.1.251,11680,224.0.0.251,5353,udp,1817,5451,12,28,2.360990,Servers,BE,0.0,63
1736134976.388316,1736134984.035402,10.0.4.250,34648,44.209.49.184,443,tcp,569,1707,10,24,7.647085,IoT_Sensors,BE,0.0,254
1736134975.771811,1736134979.658799,10.0.1.246,22052,100.50.0.164,443,tcp,739,2217,12,28,3.886989,Servers,BE,0.0,63
1736134974.905910,1736134978.121836,10.0.3.167,13019,178.156.152.91,80,tcp,80,240,3,7,3.215925,Development,BE,0.0,127
1736134979.842971,1736134984.261302,10.0.5.8,35539,64.233.180.95,443,udp,747,2241,23,55,4.418331,Guest_WiFi,BE,0.0,63
1736134975.190187,1736134978.599020,10.0.3.58,37085,5.161.218.233,80,tcp,255,765,5,12,3.408833,Development,BE,0.0,127
1736134975.111450,1736134978.783834,10.0.2.184,12888,32.184.80.170,443,tcp,524,1048,8,12,3.672384,Workstations,BE,0.0,127
1736134976.001746,1736134981.772590,10.0.2.187,36088,224.0.0.251,5353,udp,727,2181,3,7,5.770844,Workstations,BE,0.0,127
1736134976.258768,1736134978.312884,10.0.3.86,62376,14.248.82.58,60300,tcp,314,628,2,3,2.054117,Development,BE,0.0,127
1736134977.099484,1736134981.208529,10.0.1.102,14338,34.204.218.249,443,tcp,1759,5277,9,21,4.109045,Servers,BE,0.0,63
1736134978.131949,1736134984.864459,10.0.2.154,17592,34.110.159.9,443,udp,606,1818,1,2,6.732509,Workstations,BE,0.0,127
1736134977.487300,1736134991.302306,10.0.3.5,22488,178.156.152.106,3478,udp,305,915,6,14,13.815006,Development,BE,0.0,127
1736134977.764146,1736134992.420943,10.0.4.58,54245,52.1.6.39,443,tcp,86,258,9,21,14.656797,IoT_Sensors,BE,0.0,254
1736134977.137586,1736134982.527758,10.0.1.102,46386,44.209.49.184,443,tcp,461,1383,10,24,5.390173,Servers,BE,0.0,63
1736134978.222135,1736134991.429192,10.0.1.57,45840,224.0.0.251,5353,udp,1374,4122,10,24,13.207057,Servers,BE,0.0,63
1736134979.395692,1736134984.107453,10.0.3.94,42776,178.156.152.91,3478,udp,323,969,2,4,4.711761,Development,BE,0.0,127
1736134981.020219,1736134987.081549,10.0.4.184,39059,98.91.126.53,443,tcp,22403,67209,32,76,6.061330,IoT_Sensors,BE,0.0,254
1736134979.999491,1736134995.521205,10.0.2.232,34244,146.75.31.6,443,udp,32781,98343,5,12,15.521714,Workstations,BE,0.0,127
1736134978.980066,1736134986.620149,10.0.1.220,55045,54.210.225.137,123,udp,47,141,1,2,7.640083,Servers,BE,0.0,63
1736134979.724357,1736134982.623689,10.0.1.130,46281,44.208.255.131,443,tcp,16381,49143,10,24,2.899332,Servers,BE,0.0,63
1736134979.487981,1736135007.163085,10.0.3.66,65140,5.161.218.233,80,tcp,255,765,4,9,27.675104,Development,BE,0.0,127
1736134980.231808,1736134982.705831,10.0.3.223,46180,14.248.82.58,60300,tcp,735,1470,10,16,2.474022,Development,BE,0.0,127
1736134979.778315,1736134984.798622,10.0.1.79,56144,32.194.78.238,443,tcp,693,2079,14,33,5.020307,Servers,BE,0.0,63
1736134980.734684,1736134982.636738,10.0.1.66,63838,100.50.0.164,443,tcp,1560,4680,10,24,1.902054,Servers,BE,0.0,63
1736134981.305668,1736134988.054790,10.0.5.64,32133,17.248.228.12,443,udp,9315,27945,1,2,6.749121,Guest_WiFi,BE,0.0,63
1736134980.631831,1736134986.952902,10.0.2.92,46188,172.253.63.108,993,tcp,4160,8320,14,22,6.321071,Workstations,BE,0.0,127
1736134980.376820,1736134992.476197,10.0.3.44,4761,14.248.82.58,60300,tcp,469,938,5,8,12.099377,Development,BE,0.0,127
1736134980.494843,1736134986.033149,10.0.3.213,35061,199.38.181.93,443,tcp,1520,4560,95,228,5.538305,Development,BE,0.0,127
1736134981.414349,1736134986.878024,10.0.3.167,61704,108.18.98.104,51620,udp,1601,4803,11,26,5.463675,Development,BE,0.0,127
1736134981.192682,1736134988.513599,10.0.2.169,46586,3.171.85.84,443,tcp,2716,8148,26,62,7.320917,Workstations,BE,0.0,127
1736134982.328956,1736134984.488235,10.0.1.34,44833,52.2.3.61,443,tcp,1285,3855,12,28,2.159279,Servers,BE,0.0,63
1736134981.287084,1736134985.530108,10.0.4.236,51067,100.50.0.164,443,tcp,1440,4320,15,36,4.243024,IoT_Sensors,BE,0.0,254
1736134986.730596,1736134990.193949,10.0.2.129,61213,52.86.162.167,443,tcp,31354,94062,63,151,3.463352,Workstations,BE,0.0,127
1736134981.449054,1736134992.423391,10.0.4.32,60300,224.0.0.251,5353,udp,1397,4191,8,19,10.974337,IoT_Sensors,BE,0.0,254
1736134981.739750,1736134987.502230,10.0.5.138,51286,146.75.31.6,443,udp,5126,15378,4,9,5.762480,Guest_WiFi,BE,0.0,63
1736134981.723879,1736134995.033628,10.0.3.66,14004,239.255.255.250,1900,udp,231,693,1,2,13.309750,Development,BE,0.0,127
1736134982.406657,1736134991.936406,10.0.4.106,21927,44.211.213.240,9503,udp,512202,1536606,26,62,9.529748,IoT_Sensors,BE,0.0,254
1736134982.528479,1736134983.662970,10.0.3.86,36124,199.38.181.93,443,tcp,2416,7248,25,60,1.134491,Development,BE,0.0,127
1736134984.745889,1736134989.766875,10.0.5.236,55919,3.171.85.106,443,tcp,467,1401,9,21,5.020987,Guest_WiFi,BE,0.0,63
1736134982.434005,1736134988.486863,10.0.1.34,2583,98.95.178.97,443,tcp,3263,9789,21,50,6.052857,Servers,BE,0.0,63
1736134982.856034,1736134992.632765,10.0.4.239,1151,44.211.213.240,9503,udp,22844,68532,13,31,9.776731,IoT_Sensors,BE,0.0,254
1736134985.053190,1736134986.465384,10.0.1.226,26794,32.195.249.247,443,tcp,2217,6651,10,24,1.412193,Servers,BE,0.0,63
1736134983.356128,1736134987.439663,10.0.3.184,18113,103.133.36.2,56050,tcp,872,2616,2,4,4.083535,Development,BE,0.0,127
1736134982.885285,1736134986.084280,10.0.4.249,59603,54.147.255.253,443,tcp,169324,507972,31,74,3.198995,IoT_Sensors,BE,0.0,254
1736134986.377994,1736134989.149340,10.0.4.159,47622,100.50.0.164,443,tcp,562,1686,17,40,2.771346,IoT_Sensors,BE,0.0,254
1736134983.468611,1736134992.215582,10.0.3.96,31871,199.38.181.93,3478,udp,19260,57780,4,9,8.746971,Development,BE,0.0,127
1736134984.085162,1736134985.025160,10.0.3.85,19364,178.156.152.106,3478,udp,357,1071,6,14,0.939998,Development,BE,0.0,127
1736134985.510880,1736134987.545597,10.0.3.167,44733,103.133.36.2,42734,tcp,2119,6357,3,7,2.034717,Development,BE,0.0,127
1736134987.867530,1736134995.317590,10.0.5.95,36877,224.0.0.251,5353,udp,528,1584,3,7,7.450060,Guest_WiFi,BE,0.0,63
1736134985.093387,1736134994.415123,10.0.1.195,3907,224.0.0.251,5353,udp,332,996,8,19,9.321736,Servers,BE,0.0,63
1736134985.286365,1736134991.693821,10.0.1.149,12328,100.50.0.164,443,tcp,1259,3777,15,36,6.407456,Servers,BE,0.0,63
1736134986.408833,1736134990.034835,10.0.1.125,58012,44.197.41.10,443,tcp,7996,23988,26,62,3.626002,Servers,BE,0.0,63
1736134985.616529,1736134989.005459,10.0.3.44,65058,239.255.255.250,1900,udp,231,693,1,2,3.388930,Development,BE,0.0,127
1736134991.028692,1736134993.625096,10.0.3.125,19516,108.18.98.104,51537,tcp,11929,35787,3,7,2.596403,Development,BE,0.0,127
1736134986.503492,1736134993.863559,10.0.4.239,43264,52.2.3.61,443,tcp,1175,3525,11,26,7.360067,IoT_Sensors,BE,0.0,254
1736134987.691709,1736134996.230212,10.0.1.88,53571,98.95.178.97,443,tcp,1220,3660,13,31,8.538502,Servers,BE,0.0,63
1736134988.288628,1736134990.489930,10.0.4.128,51645,32.195.249.247,443,tcp,517,1551,14,33,2.201302,IoT_Sensors,BE,0.0,254
1736134987.989570,1736134995.659369,10.0.2.67,1934,17.248.169.168,443,udp,400,1200,8,19,7.669799,Workstations,BE,0.0,127
1736134988.740626,1736134994.270107,10.0.1.112,7800,54.205.175.194,443,tcp,1544,4632,14,33,5.529482,Servers,BE,0.0,63
1736134989.648309,1736135003.552796,10.0.5.254,23705,224.0.0.251,5353,udp,12381,37143,8,19,13.904487,Guest_WiFi,BE,0.0,63
1736134989.967208,1736134999.495958,10.0.2.164,11690,172.253.63.108,993,tcp,301,602,13,20,9.528749,Workstations,BE,0.0,127
1736134988.602054,1736134993.422125,10.0.4.14,58491,52.2.3.61,443,tcp,1530,4590,9,21,4.820071,IoT_Sensors,BE,0.0,254
1736134990.793380,1736134995.575318,10.0.4.6,60013,224.0.0.251,5353,udp,1212,3636,2,4,4.781938,IoT_Sensors,BE,0.0,254
1736134988.832971,1736134993.335225,10.0.1.193,12950,52.217.134.232,443,tcp,86846,260538,184,441,4.502254,Servers,BE,0.0,63
1736134988.989482,1736134990.840017,10.0.1.129,31139,52.2.3.61,443,tcp,1927,5781,12,28,1.850535,Servers,BE,0.0,63
1736134992.008902,1736135000.454990,10.0.1.186,21162,44.201.148.133,123,udp,47,141,1,2,8.446088,Servers,BE,0.0,63
1736134990.262327,1736134992.081075,10.0.5.254,42294,34.110.159.9,443,udp,1920,5760,1,2,1.818747,Guest_WiFi,BE,0.0,63
1736134992.888326,1736135008.181845,10.0.2.206,37673,224.0.0.251,5353,udp,760,2280,5,12,15.293519,Workstations,BE,0.0,127
1736134990.720840,1736134997.850960,10.0.5.85,63428,147.81.172.199,30081,tcp,2900,8700,8,19,7.130120,Guest_WiFi,BE,0.0,63
1736134991.296538,1736135000.299513,10.0.5.138,48710,146.75.31.6,443,udp,5079,15237,3,7,9.002975,Guest_WiFi,BE,0.0,63
1736134992.432590,1736134996.970300,10.0.4.213,36857,54.205.175.194,443,tcp,977,2931,26,62,4.537710,IoT_Sensors,BE,0.0,254
1736134992.131383,1736134996.912803,10.0.3.78,54866,108.18.98.104,51620,udp,11325,33975,16,38,4.781420,Development,BE,0.0,127
1736134992.085980,1736134993.713136,10.0.5.59,33491,224.0.0.251,5353,udp,164,492,5,12,1.627156,Guest_WiFi,BE,0.0,63
1736134992.069668,1736135000.165046,10.0.1.29,2325,224.0.0.251,5353,udp,51,153,3,7,8.095378,Servers,BE,0.0,63
1736134992.796494,1736134994.217167,10.0.1.107,24781,44.215.200.205,443,tcp,1067,3201,10,24,1.420673,Servers,BE,0.0,63
1736134992.635524,1736135008.501175,10.0.5.64,12462,224.0.0.251,5353,udp,2866,8598,2,4,15.865651,Guest_WiFi,BE,0.0,63
1736134995.543775,1736135001.855042,10.0.3.104,1879,178.156.134.232,80,tcp,259,777,4,9,6.311267,Development,BE,0.0,127
1736134992.900504,1736134994.936454,10.0.4.147,40871,18.213.226.45,443,tcp,1734,5202,18,43,2.035950,IoT_Sensors,BE,0.0,254
1736134992.657944,1736134996.669339,10.0.5.236,41691,224.0.0.251,5353,udp,1225,3675,2,4,4.011396,Guest_WiFi,BE,0.0,63
